Change Physical Footprint: Designator=K5 Old Footprint=ONLAB_RELAY_ALQ305 New Footprint=ONLAB_RELAY_ALQ305
Change Physical Footprint: Designator=K6 Old Footprint=ONLAB_RELAY_ALQ305 New Footprint=ONLAB_RELAY_ALQ305
Change Physical Footprint: Designator=K7 Old Footprint=ONLAB_RELAY_ALQ305 New Footprint=ONLAB_RELAY_ALQ305
Change Physical Footprint: Designator=K8 Old Footprint=ONLAB_RELAY_ALQ305 New Footprint=ONLAB_RELAY_ALQ305
Change Physical Footprint: Designator=OC1 Old Footprint=ONLAB_OPTO_TLP290-4 New Footprint=ONLAB_OPTO_TLP290-4
Change Physical Footprint: Designator=OC2 Old Footprint=ONLAB_OPTO_TLP290-4 New Footprint=ONLAB_OPTO_TLP290-4
Change Physical Footprint: Designator=OLED1 Old Footprint=ONLAB_OLED_D13-12864-SPI New Footprint=ONLAB_OLED_D13-12864-SPI
Change Physical Footprint: Designator=P1 Old Footprint=ONLAB_RASPBERRY_4 New Footprint=ONLAB_RASPBERRY_4
Change Physical Footprint: Designator=Q1 Old Footprint=ONLAB_2N7002_SOT23127P600-8N New Footprint=ONLAB_2N7002_SOT23127P600-8N
Change Physical Footprint: Designator=Q2 Old Footprint=ONLAB_2N7002_SOT23127P600-8N New Footprint=ONLAB_2N7002_SOT23127P600-8N
Change Physical Footprint: Designator=Q3 Old Footprint=ONLAB_2N7002_SOT23127P600-8N New Footprint=ONLAB_2N7002_SOT23127P600-8N
Change Physical Footprint: Designator=Q4 Old Footprint=ONLAB_2N7002_SOT23127P600-8N New Footprint=ONLAB_2N7002_SOT23127P600-8N
Change Physical Footprint: Designator=Q5 Old Footprint=ONLAB_2N7002_SOT23127P600-8N New Footprint=ONLAB_2N7002_SOT23127P600-8N
Change Physical Footprint: Designator=Q6 Old Footprint=ONLAB_2N7002_SOT23127P600-8N New Footprint=ONLAB_2N7002_SOT23127P600-8N
Change Physical Footprint: Designator=Q7 Old Footprint=ONLAB_2N7002_SOT23127P600-8N New Footprint=ONLAB_2N7002_SOT23127P600-8N
Change Physical Footprint: Designator=Q8 Old Footprint=ONLAB_2N7002_SOT23127P600-8N New Footprint=ONLAB_2N7002_SOT23127P600-8N
Change Physical Footprint: Designator=R1 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R2 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R3 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R4 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R5 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R6 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R7 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R8 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R9 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R10 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R11 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R12 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R13 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R14 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R15 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R16 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R17 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R18 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R19 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R20 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R21 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R22 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R23 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R24 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R25 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R26 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R27 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R28 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R29 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R30 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R31 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R32 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R33 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R34 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R35 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R36 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R37 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R38 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R39 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R40 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R41 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R42 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R43 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R44 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R45 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R46 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R47 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=R48 Old Footprint=FP_0805_RES New Footprint=FP_0805_RES
Change Physical Footprint: Designator=RTC1 Old Footprint=ONLAB_PCF8523TS/1,118_TSSOP-14 New Footprint=ONLAB_PCF8523TS/1,118_TSSOP-14
Change Physical Footprint: Designator=TVS1 Old Footprint=DIOMELF3515M New Footprint=DIOMELF3515M
Change Physical Footprint: Designator=TVS2 Old Footprint=DIOMELF3515M New Footprint=DIOMELF3515M
Change Physical Footprint: Designator=TVS3 Old Footprint=DIOMELF3515M New Footprint=DIOMELF3515M
Change Physical Footprint: Designator=TVS4 Old Footprint=DIOMELF3515M New Footprint=DIOMELF3515M
Change Physical Footprint: Designator=TVS5 Old Footprint=DIOMELF3515M New Footprint=DIOMELF3515M
Change Physical Footprint: Designator=TVS6 Old Footprint=DIOMELF3515M New Footprint=DIOMELF3515M
Change Physical Footprint: Designator=TVS7 Old Footprint=DIOMELF3515M New Footprint=DIOMELF3515M
Change Physical Footprint: Designator=TVS8 Old Footprint=DIOMELF3515M New Footprint=DIOMELF3515M
Change Physical Footprint: Designator=X1 Old Footprint=ONLAB_XTAL_LFXTAL050789_IQD New Footprint=ONLAB_XTAL_LFXTAL050789_IQD
